File,Line,Index,Context
VSX2.html,430,967,"data.org/wiki/q18055264"" title=""link to "
VSX2.html,430,1017,"data repository item [g]"" accesskey=""g"">"
VSX2.html,430,1061,"data item</a></li><li id=""t-cite""><a hre"
VSX2.html,455,124,data.org/wiki/q18055264#sitelinks-wikipe
Varsity_College.html,6,418,"data"",""pages using infobox school with u"
Varsity_College.html,56,283,"data for this location""><span class=""lat"
Varsity_College.html,56,532,"data for this location"">28.078°s 153.411"
Varsity_College.html,56,1111,"data for this location""><span class=""lat"
Varsity_College.html,56,1360,"data for this location"">28.078°s 153.411"
Varsity_College.html,104,18,"data plainlinks stub"" role=""presentation"
Varsity_College.html,106,395,"data-file-width=""327"" data-file-height="""
Varsity_College.html,106,417,"data-file-height=""329"" /></a></td>
"
Varsity_College.html,155,40,"data-mw=""interface""><div id=""mw-normal-c"
Varsity_College.html,155,1238,"data"" title=""category:coordinates on wik"
Varsity_College.html,155,1279,"data"">coordinates on wikidata</a></li><l"
Varsity_College.html,155,1304,"data</a></li><li><a href=""/wiki/category"
Varsity_College.html,238,1011,"data.org/wiki/q7916143"" title=""link to c"
Varsity_College.html,238,1060,"data repository item [g]"" accesskey=""g"">"
Varsity_College.html,238,1104,"data item</a></li><li id=""t-cite""><a hre"
Varsity_College.html,255,124,data.org/wiki/q7916143#sitelinks-wikiped
Keegan_Pereira_(footballer).html,177,215,database.eu/football.joueurs.keegan.pere
Keegan_Pereira_(footballer).html,177,309,"database</i><span class=""reference-acces"
Keegan_Pereira_(footballer).html,177,620,database.eu%2ffootball.joueurs.keegan.pe
Keegan_Pereira_(footballer).html,177,705,database&amp;rft_val_fmt=info%3aofi%2ffm
Keegan_Pereira_(footballer).html,284,40,"data-mw=""interface""><div id=""mw-normal-c"
Keegan_Pereira_(footballer).html,367,1059,"data.org/wiki/q6382710"" title=""link to c"
Keegan_Pereira_(footballer).html,367,1108,"data repository item [g]"" accesskey=""g"">"
Keegan_Pereira_(footballer).html,367,1152,"data item</a></li><li id=""t-cite""><a hre"
Keegan_Pereira_(footballer).html,384,125,data.org/wiki/q6382710#sitelinks-wikiped
Eudonia_notozeucta.html,102,319,"database""</a>. globiz.pyraloidea.org. ar"
Eudonia_notozeucta.html,102,736,database&amp;rft.genre=unknown&amp;rft_i
Eudonia_notozeucta.html,106,18,"data plainlinks stub"" role=""presentation"
Eudonia_notozeucta.html,156,40,"data-mw=""interface""><div id=""mw-normal-c"
Eudonia_notozeucta.html,239,1023,"data.org/wiki/q13618321"" title=""link to "
Eudonia_notozeucta.html,239,1073,"data repository item [g]"" accesskey=""g"">"
Eudonia_notozeucta.html,239,1117,"data item</a></li><li id=""t-cite""><a hre"
Eudonia_notozeucta.html,264,125,data.org/wiki/q13618321#sitelinks-wikipe
Pirama.html,6,438,"data"",""all articles needing coordinates"""
Pirama.html,51,18,"data plainlinks stub"" role=""presentation"
Pirama.html,53,537,"data-file-width=""1050"" data-file-height="
Pirama.html,53,560,"data-file-height=""700"" /></a></td>
"
Pirama.html,65,37,"data coord-missing""></span></p>
"
Pirama.html,98,561,"data-file-width=""3714"" data-file-height="
Pirama.html,98,584,"data-file-height=""2512"" /></a><br />
"
Pirama.html,99,516,"data-file-width=""5654"" data-file-height="
Pirama.html,99,539,"data-file-height=""2026"" /></a><br />
"
Pirama.html,100,444,"data-file-width=""2592"" data-file-height="
Pirama.html,100,467,"data-file-height=""1944"" /></a><br />
"
Pirama.html,101,412,"data-file-width=""1600"" data-file-height="
Pirama.html,101,435,"data-file-height=""1200"" /></a></div>
"
Pirama.html,304,40,"data-mw=""interface""><div id=""mw-normal-c"
Pirama.html,304,1115,"data"" title=""category:italy articles mis"
Pirama.html,304,1174,"data"">italy articles missing geocoordina"
Pirama.html,304,1217,"data</a></li><li><a href=""/wiki/category"
Pirama.html,387,975,"data.org/wiki/q3905564"" title=""link to c"
Pirama.html,387,1024,"data repository item [g]"" accesskey=""g"">"
Pirama.html,387,1068,"data item</a></li><li id=""t-cite""><a hre"
Pirama.html,404,125,data.org/wiki/q3905564#sitelinks-wikiped
Shinpei_Matsushita.html,57,18,"data plainlinks stub"" role=""presentation"
Shinpei_Matsushita.html,59,228,"data-file-width=""40"" data-file-height=""4"
Shinpei_Matsushita.html,59,249,"data-file-height=""40"" /></td>
"
Shinpei_Matsushita.html,107,40,"data-mw=""interface""><div id=""mw-normal-c"
Shinpei_Matsushita.html,190,1023,"data.org/wiki/q7497735"" title=""link to c"
Shinpei_Matsushita.html,190,1072,"data repository item [g]"" accesskey=""g"">"
Shinpei_Matsushita.html,190,1116,"data item</a></li><li id=""t-cite""><a hre"
Shinpei_Matsushita.html,207,125,data.org/wiki/q7497735#sitelinks-wikiped
Anton_von_Troeltsch.html,46,816,"data-file-width=""933"" data-file-height="""
Anton_von_Troeltsch.html,46,838,"data-file-height=""1115"" /></a>
"
Anton_von_Troeltsch.html,154,40,"data-mw=""interface""><div id=""mw-normal-c"
Anton_von_Troeltsch.html,237,1027,"data.org/wiki/q87544"" title=""link to con"
Anton_von_Troeltsch.html,237,1074,"data repository item [g]"" accesskey=""g"">"
Anton_von_Troeltsch.html,237,1118,"data item</a></li><li id=""t-cite""><a hre"
Anton_von_Troeltsch.html,262,125,data.org/wiki/q87544#sitelinks-wikipedia
Vang_stone.html,6,445,"data"",""all stub articles"",""runestones in"
Vang_stone.html,49,439,"data-file-width=""762"" data-file-height="""
Vang_stone.html,49,461,"data-file-height=""1318"" /></a></td>
"
Vang_stone.html,52,34,"data"" title=""rundata"">rundata</a> id</th"
Vang_stone.html,52,50,"data"">rundata</a> id</th>
"
Vang_stone.html,52,59,"data</a> id</th>
"
Vang_stone.html,97,85,"data"" title=""rundata"">rundata</a>, is a "
Vang_stone.html,97,101,"data"">rundata</a>, is a <a href=""/wiki/r"
Vang_stone.html,97,110,"data</a>, is a <a href=""/wiki/runestone"""
Vang_stone.html,104,135,"data_5-0"" class=""reference""><a href=""#ci"
Vang_stone.html,104,186,"data-5"">[5]</a></sup></dd>
"
Vang_stone.html,113,21,"data-5""><span class=""mw-cite-backlink""><"
Vang_stone.html,113,85,"data_5-0"">^</a></b></span> <span class="""
Vang_stone.html,113,259,"databas svensk</a> - <a href=""/wiki/rund"
Vang_stone.html,113,298,"data"" title=""rundata"">rundata</a>.</span"
Vang_stone.html,113,314,"data"">rundata</a>.</span></li>
"
Vang_stone.html,113,323,"data</a>.</span></li>
"
Vang_stone.html,116,454,"data for this location""><span class=""lat"
Vang_stone.html,116,704,"data for this location"">61.12556°n 8.574"
Vang_stone.html,117,18,"data plainlinks stub"" role=""presentation"
Vang_stone.html,119,453,"data-file-width=""400"" data-file-height="""
Vang_stone.html,119,475,"data-file-height=""600"" /></a></td>
"
Vang_stone.html,166,40,"data-mw=""interface""><div id=""mw-normal-c"
Vang_stone.html,166,797,"data"" title=""category:coordinates on wik"
Vang_stone.html,166,838,"data"">coordinates on wikidata</a></li><l"
Vang_stone.html,166,863,"data</a></li><li><a href=""/wiki/category"
Vang_stone.html,249,991,"data.org/wiki/q2038164"" title=""link to c"
Vang_stone.html,249,1040,"data repository item [g]"" accesskey=""g"">"
Vang_stone.html,249,1084,"data item</a></li><li id=""t-cite""><a hre"
Vang_stone.html,266,125,data.org/wiki/q2038164#sitelinks-wikiped
Heinz_Inniger.html,6,425,"data"",""all stub articles"",""1980 births"","
Heinz_Inniger.html,52,571,"data-file-width=""1000"" data-file-height="
Heinz_Inniger.html,52,594,"data-file-height=""1000"" />&#160;&#160;</"
Heinz_Inniger.html,58,584,"data-file-width=""16"" data-file-height=""1"
Heinz_Inniger.html,58,605,"data-file-height=""16"" /></td>
"
Heinz_Inniger.html,67,57,data.fis-ski.com/dynamic/athlete-biograp
Heinz_Inniger.html,70,18,"data plainlinks stub"" role=""presentation"
Heinz_Inniger.html,72,458,"data-file-width=""1000"" data-file-height="
Heinz_Inniger.html,72,481,"data-file-height=""1000"" /></a></td>
"
Heinz_Inniger.html,84,18,"data plainlinks stub"" role=""presentation"
Heinz_Inniger.html,134,40,"data-mw=""interface""><div id=""mw-normal-c"
Heinz_Inniger.html,134,1313,"data"" title=""category:fis snowboarder id"
Heinz_Inniger.html,134,1366,"data"">fis snowboarder id same as wikidat"
Heinz_Inniger.html,134,1403,"data</a></li><li><a href=""/wiki/category"
Heinz_Inniger.html,217,1003,"data.org/wiki/q325857"" title=""link to co"
Heinz_Inniger.html,217,1051,"data repository item [g]"" accesskey=""g"">"
Heinz_Inniger.html,217,1095,"data item</a></li><li id=""t-cite""><a hre"
Heinz_Inniger.html,234,125,data.org/wiki/q325857#sitelinks-wikipedi
Marion_Rockefeller_Weber.html,225,18,"data plainlinks stub"" role=""presentation"
Marion_Rockefeller_Weber.html,227,578,"data-file-width=""1235"" data-file-height="
Marion_Rockefeller_Weber.html,227,601,"data-file-height=""650"" /></a><span style"
Marion_Rockefeller_Weber.html,227,1193,"data-file-width=""170"" data-file-height="""
Marion_Rockefeller_Weber.html,227,1215,"data-file-height=""170"" /></a></span></sp"
Marion_Rockefeller_Weber.html,239,18,"data plainlinks stub"" role=""presentation"
Marion_Rockefeller_Weber.html,241,579,"data-file-width=""933"" data-file-height="""
Marion_Rockefeller_Weber.html,241,601,"data-file-height=""1598"" /></a></td>
"
Marion_Rockefeller_Weber.html,290,40,"data-mw=""interface""><div id=""mw-normal-c"
Marion_Rockefeller_Weber.html,373,1047,"data.org/wiki/q6765349"" title=""link to c"
Marion_Rockefeller_Weber.html,373,1096,"data repository item [g]"" accesskey=""g"">"
Marion_Rockefeller_Weber.html,373,1140,"data item</a></li><li id=""t-cite""><a hre"
Marion_Rockefeller_Weber.html,390,124,data.org/wiki/q6765349#sitelinks-wikiped
Abdulla_Majid_Al_Naimi.html,45,1416,"data-file-width=""1439"" data-file-height="
Abdulla_Majid_Al_Naimi.html,45,1439,"data-file-height=""1437"" /></a>
"
Abdulla_Majid_Al_Naimi.html,163,457,"data-file-width=""410"" data-file-height="""
Abdulla_Majid_Al_Naimi.html,163,479,"data-file-height=""430"" /></a></td>
"
Abdulla_Majid_Al_Naimi.html,200,29,"data ambox ambox-content ambox-disputed"""
Abdulla_Majid_Al_Naimi.html,203,444,"data-file-width=""48"" data-file-height=""4"
Abdulla_Majid_Al_Naimi.html,203,465,"data-file-height=""48"" /></a></div>
"
Abdulla_Majid_Al_Naimi.html,286,40,"data-mw=""interface""><div id=""mw-normal-c"
Abdulla_Majid_Al_Naimi.html,369,1039,"data.org/wiki/q4665888"" title=""link to c"
Abdulla_Majid_Al_Naimi.html,369,1088,"data repository item [g]"" accesskey=""g"">"
Abdulla_Majid_Al_Naimi.html,369,1132,"data item</a></li><li id=""t-cite""><a hre"
Abdulla_Majid_Al_Naimi.html,386,125,data.org/wiki/q4665888#sitelinks-wikiped
The_Future_(film).html,49,367,"data-file-width=""290"" data-file-height="""
The_Future_(film).html,49,389,"data-file-height=""430"" /></a>
"
The_Future_(film).html,189,166,"database</a></li>
"
The_Future_(film).html,232,40,"data-mw=""interface""><div id=""mw-normal-c"
The_Future_(film).html,315,1019,"data.org/wiki/q442353"" title=""link to co"
The_Future_(film).html,315,1067,"data repository item [g]"" accesskey=""g"">"
The_Future_(film).html,315,1111,"data item</a></li><li id=""t-cite""><a hre"
The_Future_(film).html,332,125,data.org/wiki/q442353#sitelinks-wikipedi
Fusinus_carvalhoriosi.html,113,29,data ambox mbox-small-left ambox-content
Fusinus_carvalhoriosi.html,115,488,"data-file-width=""44"" data-file-height=""3"
Fusinus_carvalhoriosi.html,115,509,"data-file-height=""31"" /></a></td>
"
Fusinus_carvalhoriosi.html,120,29,data ambox mbox-small-left ambox-content
Fusinus_carvalhoriosi.html,122,488,"data-file-width=""44"" data-file-height=""3"
Fusinus_carvalhoriosi.html,122,509,"data-file-height=""31"" /></a></td>
"
Fusinus_carvalhoriosi.html,137,18,"data plainlinks stub"" role=""presentation"
Fusinus_carvalhoriosi.html,139,453,"data-file-width=""1880"" data-file-height="
Fusinus_carvalhoriosi.html,139,476,"data-file-height=""3216"" /></a></td>
"
Fusinus_carvalhoriosi.html,188,40,"data-mw=""interface""><div id=""mw-normal-c"
Fusinus_carvalhoriosi.html,271,1035,"data.org/wiki/q5510097"" title=""link to c"
Fusinus_carvalhoriosi.html,271,1084,"data repository item [g]"" accesskey=""g"">"
Fusinus_carvalhoriosi.html,271,1128,"data item</a></li><li id=""t-cite""><a hre"
Fusinus_carvalhoriosi.html,288,125,data.org/wiki/q5510097#sitelinks-wikiped
UtielRequena.html,6,418,"data"",""wine regions of spain""],""wgbreakf"
UtielRequena.html,45,556,"data-file-width=""1051"" data-file-height="
UtielRequena.html,45,579,"data-file-height=""856"" /></a>
"
UtielRequena.html,92,456,"data for this location""><span class=""lat"
UtielRequena.html,92,711,"data for this location"">39.5061583°n 1.1"
UtielRequena.html,123,40,"data-mw=""interface""><div id=""mw-normal-c"
UtielRequena.html,123,471,"data"" title=""category:coordinates not on"
UtielRequena.html,123,516,"data"">coordinates not on wikidata</a></l"
UtielRequena.html,123,545,data</a></li></ul></div></div>				<div c
UtielRequena.html,206,1003,"data.org/wiki/q925031"" title=""link to co"
UtielRequena.html,206,1051,"data repository item [g]"" accesskey=""g"">"
UtielRequena.html,206,1095,"data item</a></li><li id=""t-cite""><a hre"
UtielRequena.html,223,125,data.org/wiki/q925031#sitelinks-wikipedi
List_of_Nymphaeales_of_Montana.html,45,621,"data-file-width=""2592"" data-file-height="
List_of_Nymphaeales_of_Montana.html,45,644,"data-file-height=""1944"" /></a>
"
List_of_Nymphaeales_of_Montana.html,73,502,"data-file-width=""1024"" data-file-height="
List_of_Nymphaeales_of_Montana.html,73,525,"data-file-height=""768"" /></a>
"
List_of_Nymphaeales_of_Montana.html,100,587,data collection priorities. <cite class=
List_of_Nymphaeales_of_Montana.html,114,497,"data-file-width=""615"" data-file-height="""
List_of_Nymphaeales_of_Montana.html,114,519,"data-file-height=""410"" /></span>&#160;<a"
List_of_Nymphaeales_of_Montana.html,321,41,"data_montana
"
List_of_Nymphaeales_of_Montana.html,329,40,"data-mw=""interface""><div id=""mw-normal-c"
List_of_Nymphaeales_of_Montana.html,412,1071,"data.org/wiki/q6603842"" title=""link to c"
List_of_Nymphaeales_of_Montana.html,412,1120,"data repository item [g]"" accesskey=""g"">"
List_of_Nymphaeales_of_Montana.html,412,1164,"data item</a></li><li id=""t-cite""><a hre"
List_of_Nymphaeales_of_Montana.html,429,124,data.org/wiki/q6603842#sitelinks-wikiped
List_of_Nymphaeales_of_Montana.html,456,847,"data_montana"",""  1.85%    1.091      1 t"
Weiser_River.html,6,454,"data"",""pages using geobox with a locator"
Weiser_River.html,50,573,"data-file-width=""474"" data-file-height="""
Weiser_River.html,50,595,"data-file-height=""360"" /></a></div>
"
Weiser_River.html,86,316,"data for this location""><span class=""lat"
Weiser_River.html,86,568,"data for this location"">45.02028°n 116.4"
Weiser_River.html,102,316,"data for this location""><span class=""lat"
Weiser_River.html,102,568,"data for this location"">44.23861°n 116.9"
Weiser_River.html,102,1154,"data for this location""><span class=""lat"
Weiser_River.html,102,1406,"data for this location"">44.23861°n 116.9"
Weiser_River.html,122,480,"data-file-width=""324"" data-file-height="""
Weiser_River.html,122,502,"data-file-height=""509"" /></a></div>
"
Weiser_River.html,124,402,"data-file-width=""64"" data-file-height=""6"
Weiser_River.html,124,423,"data-file-height=""64"" /></div>
"
Weiser_River.html,160,339,"dataset""</a>. united states geological s"
Weiser_River.html,160,612,dataset&amp;rft.genre=unknown&amp;rft_id
Weiser_River.html,204,40,"data-mw=""interface""><div id=""mw-normal-c"
Weiser_River.html,204,1223,"data"" title=""category:coordinates on wik"
Weiser_River.html,204,1264,"data"">coordinates on wikidata</a></li><l"
Weiser_River.html,204,1289,"data</a></li><li><a href=""/wiki/category"
Weiser_River.html,287,999,"data.org/wiki/q4469966"" title=""link to c"
Weiser_River.html,287,1048,"data repository item [g]"" accesskey=""g"">"
Weiser_River.html,287,1092,"data item</a></li><li id=""t-cite""><a hre"
Weiser_River.html,304,125,data.org/wiki/q4469966#sitelinks-wikiped
Elzear_Torreggiani.html,53,770,"data-file-width=""410"" data-file-height="""
Elzear_Torreggiani.html,53,792,"data-file-height=""430"" /></a>&#160;<a hr"
Elzear_Torreggiani.html,57,53,"data plainlist"" style=""background-color:"
Elzear_Torreggiani.html,63,496,"data-file-width=""1911"" data-file-height="
Elzear_Torreggiani.html,63,519,"data-file-height=""1944"" /></a></span><sp"
Elzear_Torreggiani.html,64,587,"data-file-width=""800"" data-file-height="""
Elzear_Torreggiani.html,64,609,"data-file-height=""600"" /></a></span><spa"
Elzear_Torreggiani.html,65,592,"data-file-width=""1280"" data-file-height="
Elzear_Torreggiani.html,65,615,"data-file-height=""640"" /></a></span><spa"
Elzear_Torreggiani.html,71,18,"data plainlinks stub"" role=""presentation"
Elzear_Torreggiani.html,73,535,"data-file-width=""508"" data-file-height="""
Elzear_Torreggiani.html,73,557,"data-file-height=""492"" /></a></td>
"
Elzear_Torreggiani.html,85,18,"data plainlinks stub"" role=""presentation"
Elzear_Torreggiani.html,87,472,"data-file-width=""1160"" data-file-height="
Elzear_Torreggiani.html,87,495,"data-file-height=""1300"" /></a></td>
"
Elzear_Torreggiani.html,136,40,"data-mw=""interface""><div id=""mw-normal-c"
Elzear_Torreggiani.html,219,1023,"data.org/wiki/q16031075"" title=""link to "
Elzear_Torreggiani.html,219,1073,"data repository item [g]"" accesskey=""g"">"
Elzear_Torreggiani.html,219,1117,"data item</a></li><li id=""t-cite""><a hre"
Elzear_Torreggiani.html,236,125,data.org/wiki/q16031075#sitelinks-wikipe
Scarlet_wrasse.html,50,576,"data-file-width=""6526"" data-file-height="
Scarlet_wrasse.html,50,599,"data-file-height=""4383"" /></a></td>
"
Scarlet_wrasse.html,59,410,"data-file-width=""240"" data-file-height="""
Scarlet_wrasse.html,59,432,"data-file-height=""64"" /><br />
"
Scarlet_wrasse.html,72,44,"data"" class=""mw-redirect"" title=""chordat"
Scarlet_wrasse.html,72,81,"data"">chordata</a></span></td>
"
Scarlet_wrasse.html,72,91,"data</a></span></td>
"
Scarlet_wrasse.html,164,40,"data-mw=""interface""><div id=""mw-normal-c"
Scarlet_wrasse.html,247,1007,"data.org/wiki/q2152726"" title=""link to c"
Scarlet_wrasse.html,247,1056,"data repository item [g]"" accesskey=""g"">"
Scarlet_wrasse.html,247,1100,"data item</a></li><li id=""t-cite""><a hre"
Scarlet_wrasse.html,272,125,data.org/wiki/q2152726#sitelinks-wikiped
Svinjare.html,6,509,"data"",""pages using deprecated coordinate"
Svinjare.html,43,102,data ambox ambox-content ambox-refimprov
Svinjare.html,46,441,"data-file-width=""512"" data-file-height="""
Svinjare.html,46,463,"data-file-height=""399"" /></a></div>
"
Svinjare.html,62,360,"data for this location""><span class=""lat"
Svinjare.html,62,611,"data for this location"">42.85111°n 20.88"
Svinjare.html,62,1188,"data for this location""><span class=""lat"
Svinjare.html,62,1439,"data for this location"">42.85111°n 20.88"
Svinjare.html,92,18,"data plainlinks stub"" role=""presentation"
Svinjare.html,94,402,"data-file-width=""738"" data-file-height="""
Svinjare.html,94,424,"data-file-height=""817"" /></a></td>
"
Svinjare.html,143,40,"data-mw=""interface""><div id=""mw-normal-c"
Svinjare.html,143,1016,"data"" title=""category:coordinates on wik"
Svinjare.html,143,1057,"data"">coordinates on wikidata</a></li><l"
Svinjare.html,143,1082,"data</a></li><li><a href=""/wiki/category"
Svinjare.html,226,983,"data.org/wiki/q372786"" title=""link to co"
Svinjare.html,226,1031,"data repository item [g]"" accesskey=""g"">"
Svinjare.html,226,1075,"data item</a></li><li id=""t-cite""><a hre"
Svinjare.html,243,125,data.org/wiki/q372786#sitelinks-wikipedi
St._Peter27s_Church_Tiberias.html,6,702,"data"",""all articles needing coordinates"""
St._Peter27s_Church_Tiberias.html,44,102,"data ambox ambox-style ambox-orphan"" rol"
St._Peter27s_Church_Tiberias.html,47,429,"data-file-width=""44"" data-file-height=""4"
St._Peter27s_Church_Tiberias.html,47,450,"data-file-height=""44"" /></a></div>
"
St._Peter27s_Church_Tiberias.html,60,540,"data-file-width=""4320"" data-file-height="
St._Peter27s_Church_Tiberias.html,60,563,"data-file-height=""3240"" /></a></td>
"
St._Peter27s_Church_Tiberias.html,68,420,"data-file-width=""660"" data-file-height="""
St._Peter27s_Church_Tiberias.html,68,442,"data-file-height=""480"" />&#160;</span><a"
St._Peter27s_Church_Tiberias.html,84,509,"data-file-width=""4320"" data-file-height="
St._Peter27s_Church_Tiberias.html,84,532,"data-file-height=""3240"" /></a>
"
St._Peter27s_Church_Tiberias.html,99,37,"data coord-missing""></span></p>
"
St._Peter27s_Church_Tiberias.html,137,40,"data-mw=""interface""><div id=""mw-normal-c"
St._Peter27s_Church_Tiberias.html,137,1680,"data"" title=""category:unclassified artic"
St._Peter27s_Church_Tiberias.html,137,1746,"data"">unclassified articles missing geoc"
St._Peter27s_Church_Tiberias.html,137,1796,"data</a></li><li><a href=""/wiki/category"
St._Peter27s_Church_Tiberias.html,220,1071,"data.org/wiki/q6872202"" title=""link to c"
St._Peter27s_Church_Tiberias.html,220,1120,"data repository item [g]"" accesskey=""g"">"
St._Peter27s_Church_Tiberias.html,220,1164,"data item</a></li><li id=""t-cite""><a hre"
St._Peter27s_Church_Tiberias.html,237,125,data.org/wiki/q6872202#sitelinks-wikiped
G.O.Y.A._(Gunz_Or_Yay_Available).html,49,332,"data-file-width=""316"" data-file-height="""
G.O.Y.A._(Gunz_Or_Yay_Available).html,49,354,"data-file-height=""316"" /></a></td>
"
G.O.Y.A._(Gunz_Or_Yay_Available).html,421,40,"data-mw=""interface""><div id=""mw-normal-c"
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1079,"data.org/wiki/q15275547"" title=""link to "
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1129,"data repository item [g]"" accesskey=""g"">"
G.O.Y.A._(Gunz_Or_Yay_Available).html,504,1173,"data item</a></li><li id=""t-cite""><a hre"
G.O.Y.A._(Gunz_Or_Yay_Available).html,521,125,data.org/wiki/q15275547#sitelinks-wikipe
Switzerland_at_the_1992_Winter_Olympics.html,50,515,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,50,538,"data-file-height=""1000"" /></a></td>
"
Switzerland_at_the_1992_Winter_Olympics.html,169,444,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,169,465,"data-file-height=""16"" />&#160;gold</span"
Switzerland_at_the_1992_Winter_Olympics.html,176,456,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,176,477,"data-file-height=""16"" />&#160;bronze</sp"
Switzerland_at_the_1992_Winter_Olympics.html,182,456,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,182,477,"data-file-height=""16"" />&#160;bronze</sp"
Switzerland_at_the_1992_Winter_Olympics.html,191,459,"data-file-width=""600"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,191,481,"data-file-height=""600"" /> alpine skiing<"
Switzerland_at_the_1992_Winter_Olympics.html,348,494,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,348,515,"data-file-height=""16"" /></span></td>
"
Switzerland_at_the_1992_Winter_Olympics.html,533,424,"data-file-width=""375"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,533,446,"data-file-height=""375"" /> biathlon</span"
Switzerland_at_the_1992_Winter_Olympics.html,578,431,"data-file-width=""300"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,578,453,"data-file-height=""300"" /> bobsleigh</spa"
Switzerland_at_the_1992_Winter_Olympics.html,617,480,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,617,501,"data-file-height=""16"" /></span></td>
"
Switzerland_at_the_1992_Winter_Olympics.html,675,494,"data-file-width=""16"" data-file-height=""1"
Switzerland_at_the_1992_Winter_Olympics.html,675,515,"data-file-height=""16"" /></span></td>
"
Switzerland_at_the_1992_Winter_Olympics.html,696,508,"data-file-width=""300"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,696,530,"data-file-height=""300"" /> cross-country "
Switzerland_at_the_1992_Winter_Olympics.html,907,480,"data-file-width=""300"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,907,502,"data-file-height=""300"" /> freestyle skii"
Switzerland_at_the_1992_Winter_Olympics.html,986,438,"data-file-width=""300"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,986,460,"data-file-height=""300"" /> ice hockey</sp"
Switzerland_at_the_1992_Winter_Olympics.html,1013,401,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1013,424,"data-file-height=""500"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1024,381,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1024,403,"data-file-height=""600"" />&#160;<a href="""
Switzerland_at_the_1992_Winter_Olympics.html,1035,488,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1035,510,"data-file-height=""600"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1046,401,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1046,423,"data-file-height=""600"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1057,446,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1057,469,"data-file-height=""1000"" />&#160;&#160;</"
Switzerland_at_the_1992_Winter_Olympics.html,1068,416,"data-file-width=""1100"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1068,439,"data-file-height=""800"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1081,371,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1081,393,"data-file-height=""600"" />&#160;<a href="""
Switzerland_at_the_1992_Winter_Olympics.html,1083,433,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1083,456,"data-file-height=""1000"" />&#160;&#160;</"
Switzerland_at_the_1992_Winter_Olympics.html,1086,391,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1086,414,"data-file-height=""500"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1088,433,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1088,456,"data-file-height=""1000"" />&#160;&#160;</"
Switzerland_at_the_1992_Winter_Olympics.html,1091,391,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1091,413,"data-file-height=""600"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1093,433,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1093,456,"data-file-height=""1000"" />&#160;&#160;</"
Switzerland_at_the_1992_Winter_Olympics.html,1096,436,"data-file-width=""1000"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1096,459,"data-file-height=""1000"" />&#160;&#160;</"
Switzerland_at_the_1992_Winter_Olympics.html,1098,403,"data-file-width=""1100"" data-file-height="
Switzerland_at_the_1992_Winter_Olympics.html,1098,426,"data-file-height=""800"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1101,478,"data-file-width=""900"" data-file-height="""
Switzerland_at_the_1992_Winter_Olympics.html,1101,500,"data-file-height=""600"" />&#160;</span><a"
Switzerland_at_the_1992_Winter_Olympics.html,1103,433,"data-file-width=""1000"" data-file-height="
